FLIGHT_DATE,FLIGHT_NUMBER,BOARD_POINT,OFF_POINT,PNR_NUMSER,CREATION_DATE_TIME,PNR_STATUS,PAX_STATUS,SEGMENT_STATUS,PNR_TYPE,AGENCY_CODE,CORPORATED_ID,FARE_LEVEL_CODE,FARETYPE_LOCAL,FARE_BASIS,FARE_AMOUNT,AMOUNT_PAID,RESERVATION_CHANNEL,SETTLEMENT_CHANNEL,PASSENGER_NAME,GENDER,AGE,CONTACT_TYPE,PHONE_NO,ADDRESS_AREA,PROFILE_ID,LOYALTY_NUMBER,SEAT_NUMBER,CHECKIN_STATUS,SSR_KEYWORD,OSI_KEYWORD,MANIFEST_COMMENT,PROMO_CODE,LAST_MODIFIED_DATE,TICKET_NUMBER,COUPON_NUMBER,ZIP_CODE,SURCHARGE_AMOUNT,AGENCY_NAME,CORPORATE_NAME
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
6/26/2020,FL133,ZSF,OJK,ARPAX2,5/13/2020 11:07,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:30,,,123456,,,
6/8/2020,FL134,OJK,ZSF,Q2BZU2,5/13/2020 11:04,ACTIVE,ACTIVE,CONFIRMED,GROUP,FDA00001,,GR,SalesStop,SALESTOP,0,0,AIRES APP,,????/???/MR,MALE,0,AGENCY_CONTACT,080-123-4567,FDA,,,,,INVL,,,,5/13/2020 13:26,,,123456,,,
